ppt_number,ppt_gender,condition,round_number,binary_classification,chris_prob,ppt_contrib,chris_contrib,ppt_RT,prediction_report,prediction_RT,chris_behavior,turing_test,ppt_payment,start_strategy,p1_choice,p2_choice
128,female,med_vol,27,TRUE,0.35,0,20,1167.9,0.11,1221.855,defector,computer,2.36,1,0,1
128,female,med_vol,28,TRUE,0.35,0,0,1721.94,0.11,1221.855,defector,computer,2.36,1,0,0
128,female,med_vol,29,TRUE,0.35,0,20,1310.01,0.11,1221.855,defector,computer,2.36,1,0,1
128,female,med_vol,30,TRUE,0.35,0,0,1088,0.11,1221.855,defector,computer,2.36,1,0,0
128,female,med_vol,31,TRUE,0.35,0,0,1325.255,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,32,TRUE,0.35,0,0,1078.385,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,33,TRUE,0.35,0,0,1649.385,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,34,TRUE,0.35,0,0,1166.84,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,35,TRUE,0.35,0,0,904.905,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,36,TRUE,0.35,0,20,1444.08,0.11,1317.38,defector,computer,2.36,1,0,1
128,female,med_vol,37,TRUE,0.35,0,0,1307.57,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,38,TRUE,0.35,0,0,1175.275,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,39,TRUE,0.35,0,20,1119.025,0.11,1317.38,defector,computer,2.36,1,0,1
128,female,med_vol,40,TRUE,0.35,0,0,1318.37,0.11,1317.38,defector,computer,2.36,1,0,0
128,female,med_vol,41,TRUE,0.65,0,20,1025.56,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,42,TRUE,0.65,0,20,1397.53,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,43,TRUE,0.65,0,0,1070.675,0.11,1062.45,defector,computer,2.36,1,0,0
128,female,med_vol,44,TRUE,0.65,0,20,1056.07,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,45,TRUE,0.65,0,20,1087.83,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,46,TRUE,0.65,0,20,1079.745,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,47,TRUE,0.65,0,0,1285.785,0.11,1062.45,defector,computer,2.36,1,0,0
128,female,med_vol,48,TRUE,0.65,0,20,1713.42,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,49,TRUE,0.65,0,20,2279.065,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,50,TRUE,0.65,0,20,1214.175,0.11,1062.45,defector,computer,2.36,1,0,1
128,female,med_vol,51,TRUE,0.65,0,20,1429.41,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,52,TRUE,0.65,0,20,1485.995,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,53,TRUE,0.65,0,0,919.75,0.11,1127.675,defector,computer,2.36,1,0,0
128,female,med_vol,54,TRUE,0.65,0,20,1072.33,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,55,TRUE,0.65,0,20,1602.485,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,56,TRUE,0.65,0,0,1468.085,0.11,1127.675,defector,computer,2.36,1,0,0
128,female,med_vol,57,TRUE,0.65,0,0,1270.19,0.11,1127.675,defector,computer,2.36,1,0,0
128,female,med_vol,58,TRUE,0.65,0,0,1516.11,0.11,1127.675,defector,computer,2.36,1,0,0
128,female,med_vol,59,TRUE,0.65,0,20,3039.4,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,60,TRUE,0.65,0,20,2229.345,0.11,1127.675,defector,computer,2.36,1,0,1
128,female,med_vol,61,TRUE,0.35,0,0,1785.655,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,62,TRUE,0.35,0,20,1331.64,0.11,1088.545,defector,computer,2.36,1,0,1
128,female,med_vol,63,TRUE,0.35,0,0,1381.05,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,64,TRUE,0.35,0,0,1976.975,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,65,TRUE,0.35,0,0,1087.275,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,66,TRUE,0.35,0,0,1238.71,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,67,TRUE,0.35,0,0,999.63,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,68,TRUE,0.35,0,0,1173.31,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,69,TRUE,0.35,0,0,1382.595,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,70,TRUE,0.35,0,0,1158.4,0.11,1088.545,defector,computer,2.36,1,0,0
128,female,med_vol,71,TRUE,0.35,0,20,1023.985,0.11,952.99,defector,computer,2.36,1,0,1
128,female,med_vol,72,TRUE,0.35,0,20,1238.83,0.11,952.99,defector,computer,2.36,1,0,1
128,female,med_vol,73,TRUE,0.35,0,0,1873.575,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,74,TRUE,0.35,0,0,1437.18,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,75,TRUE,0.35,0,0,1549.22,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,76,TRUE,0.35,0,0,1040.415,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,77,TRUE,0.35,0,0,985.475,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,78,TRUE,0.35,0,0,969.06,0.11,952.99,defector,computer,2.36,1,0,0
128,female,med_vol,79,TRUE,0.35,0,20,1126.325,0.11,952.99,defector,computer,2.36,1,0,1
128,female,med_vol,80,TRUE,0.35,0,20,1136.53,0.11,952.99,defector,computer,2.36,1,0,1
129,female,med_vol,1,TRUE,0.65,20,20,6261.32,0.5,3826.39,cooperator,computer,1.78,1,1,1
129,female,med_vol,2,TRUE,0.65,20,20,4515.77,0.5,3826.39,cooperator,computer,1.78,1,1,1
129,female,med_vol,3,TRUE,0.65,20,0,3969.775,0.5,3826.39,cooperator,computer,1.78,1,1,0
129,female,med_vol,4,TRUE,0.65,20,20,3316.275,0.5,3826.39,cooperator,computer,1.78,1,1,1
129,female,med_vol,5,TRUE,0.65,0,0,3012.46,0.5,3826.39,cooperator,computer,1.78,1,0,0
129,female,med_vol,6,TRUE,0.65,0,20,1609.01,0.5,3826.39,cooperator,computer,1.78,1,0,1
129,female,med_vol,7,TRUE,0.65,20,20,3108.31,0.5,3826.39,cooperator,computer,1.78,1,1,1
129,female,med_vol,8,TRUE,0.65,20,0,1903.425,0.5,3826.39,cooperator,computer,1.78,1,1,0
129,female,med_vol,9,TRUE,0.65,20,20,1981.885,0.5,3826.39,cooperator,computer,1.78,1,1,1
129,female,med_vol,10,TRUE,0.65,0,20,2453.84,0.5,3826.39,cooperator,computer,1.78,1,0,1
129,female,med_vol,11,TRUE,0.65,20,0,3997.565,0.5,3001.73,cooperator,computer,1.78,1,1,0
129,female,med_vol,12,TRUE,0.65,0,20,3823.305,0.5,3001.73,cooperator,computer,1.78,1,0,1
129,female,med_vol,13,TRUE,0.65,20,20,3111.93,0.5,3001.73,cooperator,computer,1.78,1,1,1
129,female,med_vol,14,TRUE,0.65,20,20,1941.62,0.5,3001.73,cooperator,computer,1.78,1,1,1
129,female,med_vol,15,TRUE,0.65,0,20,1744.575,0.5,3001.73,cooperator,computer,1.78,1,0,1
129,female,med_vol,16,TRUE,0.65,20,20,2059.66,0.5,3001.73,cooperator,computer,1.78,1,1,1
129,female,med_vol,17,TRUE,0.65,20,0,1873.895,0.5,3001.73,cooperator,computer,1.78,1,1,0
129,female,med_vol,18,TRUE,0.65,20,20,2963.355,0.5,3001.73,cooperator,computer,1.78,1,1,1
129,female,med_vol,19,TRUE,0.65,0,20,1831.61,0.5,3001.73,cooperator,computer,1.78,1,0,1
129,female,med_vol,20,TRUE,0.65,20,0,1999.21,0.5,3001.73,cooperator,computer,1.78,1,1,0
129,female,med_vol,21,TRUE,0.35,20,0,2591.02,0.39,5534.07,cooperator,computer,1.78,1,1,0
129,female,med_vol,22,TRUE,0.35,20,20,2112.595,0.39,5534.07,cooperator,computer,1.78,1,1,1
129,female,med_vol,23,TRUE,0.35,20,0,1996.305,0.39,5534.07,cooperator,computer,1.78,1,1,0
129,female,med_vol,24,TRUE,0.35,0,0,1951.685,0.39,5534.07,cooperator,computer,1.78,1,0,0
129,female,med_vol,25,TRUE,0.35,0,20,1945.79,0.39,5534.07,cooperator,computer,1.78,1,0,1
129,female,med_vol,26,TRUE,0.35,0,0,2195.635,0.39,5534.07,cooperator,computer,1.78,1,0,0
129,female,med_vol,27,TRUE,0.35,0,20,1815.815,0.39,5534.07,cooperator,computer,1.78,1,0,1
129,female,med_vol,28,TRUE,0.35,20,0,2296.375,0.39,5534.07,cooperator,computer,1.78,1,1,0
129,female,med_vol,29,TRUE,0.35,20,20,2185.525,0.39,5534.07,cooperator,computer,1.78,1,1,1
129,female,med_vol,30,TRUE,0.35,20,20,2132.09,0.39,5534.07,cooperator,computer,1.78,1,1,1
129,female,med_vol,31,TRUE,0.35,20,0,2507.945,0.4,6974.61,cooperator,computer,1.78,1,1,0
129,female,med_vol,32,TRUE,0.35,0,0,1993.685,0.4,6974.61,cooperator,computer,1.78,1,0,0
129,female,med_vol,33,TRUE,0.35,0,20,1591.535,0.4,6974.61,cooperator,computer,1.78,1,0,1
129,female,med_vol,34,TRUE,0.35,20,0,2302.125,0.4,6974.61,cooperator,computer,1.78,1,1,0
129,female,med_vol,35,TRUE,0.35,20,20,2632.61,0.4,6974.61,cooperator,computer,1.78,1,1,1
129,female,med_vol,36,TRUE,0.35,20,0,2686.36,0.4,6974.61,cooperator,computer,1.78,1,1,0
129,female,med_vol,37,TRUE,0.35,20,0,2147.65,0.4,6974.61,cooperator,computer,1.78,1,1,0
129,female,med_vol,38,TRUE,0.35,20,20,2495.64,0.4,6974.61,cooperator,computer,1.78,1,1,1
129,female,med_vol,39,TRUE,0.35,0,20,1905.76,0.4,6974.61,cooperator,computer,1.78,1,0,1
129,female,med_vol,40,TRUE,0.35,0,20,2041.305,0.4,6974.61,cooperator,computer,1.78,1,0,1
129,female,med_vol,41,TRUE,0.65,20,20,2889.515,0.4,1690.275,cooperator,computer,1.78,1,1,1
129,female,med_vol,42,TRUE,0.65,20,0,2143.52,0.4,1690.275,cooperator,computer,1.78,1,1,0
129,female,med_vol,43,TRUE,0.65,20,20,1621.94,0.4,1690.275,cooperator,computer,1.78,1,1,1
129,female,med_vol,44,TRUE,0.65,0,0,1703.92,0.4,1690.275,cooperator,computer,1.78,1,0,0
129,female,med_vol,45,TRUE,0.65,0,20,1656.375,0.4,1690.275,cooperator,computer,1.78,1,0,1
129,female,med_vol,46,TRUE,0.65,20,20,2400.52,0.4,1690.275,cooperator,computer,1.78,1,1,1
129,female,med_vol,47,TRUE,0.65,0,0,3111.985,0.4,1690.275,cooperator,computer,1.78,1,0,0
129,female,med_vol,48,TRUE,0.65,20,0,2144.055,0.4,1690.275,cooperator,computer,1.78,1,1,0
129,female,med_vol,49,TRUE,0.65,20,20,2110.12,0.4,1690.275,cooperator,computer,1.78,1,1,1
129,female,med_vol,50,TRUE,0.65,0,20,2917.97,0.4,1690.275,cooperator,computer,1.78,1,0,1
129,female,med_vol,51,TRUE,0.65,20,20,2477.385,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,52,TRUE,0.65,0,0,2209.215,0.48,5063.985,cooperator,computer,1.78,1,0,0
129,female,med_vol,53,TRUE,0.65,20,20,1272.02,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,54,TRUE,0.65,20,20,2504.155,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,55,TRUE,0.65,20,0,1608.12,0.48,5063.985,cooperator,computer,1.78,1,1,0
129,female,med_vol,56,TRUE,0.65,20,20,1873.025,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,57,TRUE,0.65,20,20,1689.82,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,58,TRUE,0.65,0,20,2429.825,0.48,5063.985,cooperator,computer,1.78,1,0,1
129,female,med_vol,59,TRUE,0.65,20,0,1483.97,0.48,5063.985,cooperator,computer,1.78,1,1,0
129,female,med_vol,60,TRUE,0.65,20,20,1431.81,0.48,5063.985,cooperator,computer,1.78,1,1,1
129,female,med_vol,61,TRUE,0.35,20,20,4650.15,0.26,3004.41,cooperator,computer,1.78,1,1,1
129,female,med_vol,62,TRUE,0.35,20,20,1884.04,0.26,3004.41,cooperator,computer,1.78,1,1,1
129,female,med_vol,63,TRUE,0.35,20,20,2444.51,0.26,3004.41,cooperator,computer,1.78,1,1,1
129,female,med_vol,64,TRUE,0.35,20,0,2555.14,0.26,3004.41,cooperator,computer,1.78,1,1,0
129,female,med_vol,65,TRUE,0.35,20,0,1918.355,0.26,3004.41,cooperator,computer,1.78,1,1,0
129,female,med_vol,66,TRUE,0.35,20,20,2019.04,0.26,3004.41,cooperator,computer,1.78,1,1,1
129,female,med_vol,67,TRUE,0.35,0,0,1641.745,0.26,3004.41,cooperator,computer,1.78,1,0,0
129,female,med_vol,68,TRUE,0.35,0,0,1862.42,0.26,3004.41,cooperator,computer,1.78,1,0,0
129,female,med_vol,69,TRUE,0.35,0,0,1974.095,0.26,3004.41,cooperator,computer,1.78,1,0,0
129,female,med_vol,70,TRUE,0.35,20,0,1294.315,0.26,3004.41,cooperator,computer,1.78,1,1,0
129,female,med_vol,71,TRUE,0.35,20,20,2132.25,0.5,4839.315,cooperator,computer,1.78,1,1,1
129,female,med_vol,72,TRUE,0.35,20,0,2011.415,0.5,4839.315,cooperator,computer,1.78,1,1,0
129,female,med_vol,73,TRUE,0.35,20,20,1744.18,0.5,4839.315,cooperator,computer,1.78,1,1,1
129,female,med_vol,74,TRUE,0.35,0,20,1904.155,0.5,4839.315,cooperator,computer,1.78,1,0,1
129,female,med_vol,75,TRUE,0.35,0,20,2003.145,0.5,4839.315,cooperator,computer,1.78,1,0,1
129,female,med_vol,76,TRUE,0.35,20,0,1911.75,0.5,4839.315,cooperator,computer,1.78,1,1,0
129,female,med_vol,77,TRUE,0.35,20,20,1719.68,0.5,4839.315,cooperator,computer,1.78,1,1,1
129,female,med_vol,78,TRUE,0.35,20,0,1822.24,0.5,4839.315,cooperator,computer,1.78,1,1,0
129,female,med_vol,79,TRUE,0.35,20,0,1511.94,0.5,4839.315,cooperator,computer,1.78,1,1,0
129,female,med_vol,80,TRUE,0.35,20,20,1916.76,0.5,4839.315,cooperator,computer,1.78,1,1,1
130,male,med_vol,1,TRUE,0.65,20,20,6386.075,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,2,TRUE,0.65,20,20,1896.705,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,3,TRUE,0.65,0,20,3370.24,0.85,7811.985,cooperator,computer,1.76,1,0,1
130,male,med_vol,4,TRUE,0.65,0,0,2931.22,0.85,7811.985,cooperator,computer,1.76,1,0,0
130,male,med_vol,5,TRUE,0.65,20,20,2125.08,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,6,TRUE,0.65,20,20,2481.16,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,7,TRUE,0.65,20,20,3816.625,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,8,TRUE,0.65,20,20,3529.85,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,9,TRUE,0.65,20,20,1501.105,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,10,TRUE,0.65,20,20,2273.69,0.85,7811.985,cooperator,computer,1.76,1,1,1
130,male,med_vol,11,TRUE,0.65,20,0,4901.135,0.64,11491.815,cooperator,computer,1.76,1,1,0
130,male,med_vol,12,TRUE,0.65,0,20,3922.58,0.64,11491.815,cooperator,computer,1.76,1,0,1
130,male,med_vol,13,TRUE,0.65,20,0,2786.5,0.64,11491.815,cooperator,computer,1.76,1,1,0
130,male,med_vol,14,TRUE,0.65,20,0,2423.875,0.64,11491.815,cooperator,computer,1.76,1,1,0
130,male,med_vol,15,TRUE,0.65,0,20,1521.1,0.64,11491.815,cooperator,computer,1.76,1,0,1
130,male,med_vol,16,TRUE,0.65,0,20,1704.54,0.64,11491.815,cooperator,computer,1.76,1,0,1
130,male,med_vol,17,TRUE,0.65,0,0,1812.88,0.64,11491.815,cooperator,computer,1.76,1,0,0
130,male,med_vol,18,TRUE,0.65,20,0,1866.99,0.64,11491.815,cooperator,computer,1.76,1,1,0
130,male,med_vol,19,TRUE,0.65,20,0,3931.96,0.64,11491.815,cooperator,computer,1.76,1,1,0
130,male,med_vol,20,TRUE,0.65,0,20,1313.715,0.64,11491.815,cooperator,computer,1.76,1,0,1
130,male,med_vol,21,TRUE,0.35,20,0,2618.985,0.8,8595.53,cooperator,computer,1.76,1,1,0
130,male,med_vol,22,TRUE,0.35,0,0,2796.495,0.8,8595.53,cooperator,computer,1.76,1,0,0
130,male,med_vol,23,TRUE,0.35,0,0,2411.45,0.8,8595.53,cooperator,computer,1.76,1,0,0
130,male,med_vol,24,TRUE,0.35,20,0,3496.48,0.8,8595.53,cooperator,computer,1.76,1,1,0
130,male,med_vol,25,TRUE,0.35,20,0,1698.5,0.8,8595.53,cooperator,computer,1.76,1,1,0
130,male,med_vol,26,TRUE,0.35,0,0,2399.85,0.8,8595.53,cooperator,computer,1.76,1,0,0
130,male,med_vol,27,TRUE,0.35,0,0,1359.205,0.8,8595.53,cooperator,computer,1.76,1,0,0
130,male,med_vol,28,TRUE,0.35,0,20,1326.695,0.8,8595.53,cooperator,computer,1.76,1,0,1
130,male,med_vol,29,TRUE,0.35,0,0,1195.335,0.8,8595.53,cooperator,computer,1.76,1,0,0
130,male,med_vol,30,TRUE,0.35,20,20,10264.24,0.8,8595.53,cooperator,computer,1.76,1,1,1
130,male,med_vol,31,TRUE,0.35,20,0,1290.855,0.7,5261.65,cooperator,computer,1.76,1,1,0
130,male,med_vol,32,TRUE,0.35,20,20,2293.56,0.7,5261.65,cooperator,computer,1.76,1,1,1
130,male,med_vol,33,TRUE,0.35,20,0,1434.975,0.7,5261.65,cooperator,computer,1.76,1,1,0
130,male,med_vol,34,TRUE,0.35,20,0,1642.36,0.7,5261.65,cooperator,computer,1.76,1,1,0
130,male,med_vol,35,TRUE,0.35,0,20,1150.7,0.7,5261.65,cooperator,computer,1.76,1,0,1
130,male,med_vol,36,TRUE,0.35,20,20,1818.24,0.7,5261.65,cooperator,computer,1.76,1,1,1
130,male,med_vol,37,TRUE,0.35,20,20,1700.055,0.7,5261.65,cooperator,computer,1.76,1,1,1
130,male,med_vol,38,TRUE,0.35,20,0,1273.135,0.7,5261.65,cooperator,computer,1.76,1,1,0
130,male,med_vol,39,TRUE,0.35,20,20,1278.055,0.7,5261.65,cooperator,computer,1.76,1,1,1
130,male,med_vol,40,TRUE,0.35,20,0,1535.825,0.7,5261.65,cooperator,computer,1.76,1,1,0
130,male,med_vol,41,TRUE,0.65,0,0,2056.31,0.7,6619.13,cooperator,computer,1.76,1,0,0
130,male,med_vol,42,TRUE,0.65,0,0,1603.17,0.7,6619.13,cooperator,computer,1.76,1,0,0
130,male,med_vol,43,TRUE,0.65,0,20,1323.745,0.7,6619.13,cooperator,computer,1.76,1,0,1
130,male,med_vol,44,TRUE,0.65,0,0,1733.5,0.7,6619.13,cooperator,computer,1.76,1,0,0
130,male,med_vol,45,TRUE,0.65,0,20,1489.025,0.7,6619.13,cooperator,computer,1.76,1,0,1
130,male,med_vol,46,TRUE,0.65,20,20,2482.08,0.7,6619.13,cooperator,computer,1.76,1,1,1
130,male,med_vol,47,TRUE,0.65,20,20,1078.66,0.7,6619.13,cooperator,computer,1.76,1,1,1
130,male,med_vol,48,TRUE,0.65,20,20,1577.5,0.7,6619.13,cooperator,computer,1.76,1,1,1
130,male,med_vol,49,TRUE,0.65,20,0,1695.755,0.7,6619.13,cooperator,computer,1.76,1,1,0
130,male,med_vol,50,TRUE,0.65,20,20,1173.96,0.7,6619.13,cooperator,computer,1.76,1,1,1
130,male,med_vol,51,TRUE,0.65,20,0,2244.72,0.65,4175.98,cooperator,computer,1.76,1,1,0
130,male,med_vol,52,TRUE,0.65,0,0,1914.53,0.65,4175.98,cooperator,computer,1.76,1,0,0
130,male,med_vol,53,TRUE,0.65,20,20,3439.63,0.65,4175.98,cooperator,computer,1.76,1,1,1
130,male,med_vol,54,TRUE,0.65,20,20,1229.84,0.65,4175.98,cooperator,computer,1.76,1,1,1
130,male,med_vol,55,TRUE,0.65,20,0,9132.75,0.65,4175.98,cooperator,computer,1.76,1,1,0
130,male,med_vol,56,TRUE,0.65,0,20,1535.2,0.65,4175.98,cooperator,computer,1.76,1,0,1
130,male,med_vol,57,TRUE,0.65,0,0,1197.87,0.65,4175.98,cooperator,computer,1.76,1,0,0
130,male,med_vol,58,TRUE,0.65,0,20,1614.815,0.65,4175.98,cooperator,computer,1.76,1,0,1
130,male,med_vol,59,TRUE,0.65,0,0,2256.015,0.65,4175.98,cooperator,computer,1.76,1,0,0
130,male,med_vol,60,TRUE,0.65,20,0,1319.025,0.65,4175.98,cooperator,computer,1.76,1,1,0
130,male,med_vol,61,TRUE,0.35,20,0,2153.015,0.7,5644.175,cooperator,computer,1.76,1,1,0
130,male,med_vol,62,TRUE,0.35,20,0,1469.23,0.7,5644.175,cooperator,computer,1.76,1,1,0
130,male,med_vol,63,TRUE,0.35,0,20,2027.745,0.7,5644.175,cooperator,computer,1.76,1,0,1
130,male,med_vol,64,TRUE,0.35,0,20,1237.29,0.7,5644.175,cooperator,computer,1.76,1,0,1
130,male,med_vol,65,TRUE,0.35,0,20,1116.125,0.7,5644.175,cooperator,computer,1.76,1,0,1
130,male,med_vol,66,TRUE,0.35,0,0,1313.175,0.7,5644.175,cooperator,computer,1.76,1,0,0
130,male,med_vol,67,TRUE,0.35,0,20,1154.25,0.7,5644.175,cooperator,computer,1.76,1,0,1
130,male,med_vol,68,TRUE,0.35,0,20,1291.535,0.7,5644.175,cooperator,computer,1.76,1,0,1
130,male,med_vol,69,TRUE,0.35,20,0,1468.08,0.7,5644.175,cooperator,computer,1.76,1,1,0
130,male,med_vol,70,TRUE,0.35,0,0,2135.33,0.7,5644.175,cooperator,computer,1.76,1,0,0
130,male,med_vol,71,TRUE,0.35,20,0,2127.97,0.73,4805.49,cooperator,computer,1.76,1,1,0
130,male,med_vol,72,TRUE,0.35,0,0,1509.95,0.73,4805.49,cooperator,computer,1.76,1,0,0
130,male,med_vol,73,TRUE,0.35,0,20,1168.575,0.73,4805.49,cooperator,computer,1.76,1,0,1
130,male,med_vol,74,TRUE,0.35,0,0,1552.805,0.73,4805.49,cooperator,computer,1.76,1,0,0
130,male,med_vol,75,TRUE,0.35,20,20,1432.285,0.73,4805.49,cooperator,computer,1.76,1,1,1
130,male,med_vol,76,TRUE,0.35,0,20,2014.49,0.73,4805.49,cooperator,computer,1.76,1,0,1
130,male,med_vol,77,TRUE,0.35,0,0,1278.22,0.73,4805.49,cooperator,computer,1.76,1,0,0
130,male,med_vol,78,TRUE,0.35,0,20,1368.245,0.73,4805.49,cooperator,computer,1.76,1,0,1
130,male,med_vol,79,TRUE,0.35,20,0,1335.995,0.73,4805.49,cooperator,computer,1.76,1,1,0
130,male,med_vol,80,TRUE,0.35,0,20,2127.21,0.73,4805.49,cooperator,computer,1.76,1,0,1
131,female,med_vol,1,TRUE,0.65,20,0,3896.37,0.4,7322.74,defector,computer,1.98,1,1,0
131,female,med_vol,2,TRUE,0.65,0,0,5803.77,0.4,7322.74,defector,computer,1.98,1,0,0
131,female,med_vol,3,TRUE,0.65,0,20,2033.53,0.4,7322.74,defector,computer,1.98,1,0,1
131,female,med_vol,4,TRUE,0.65,20,20,1756.17,0.4,7322.74,defector,computer,1.98,1,1,1
131,female,med_vol,5,TRUE,0.65,20,0,1622.85,0.4,7322.74,defector,computer,1.98,1,1,0
131,female,med_vol,6,TRUE,0.65,0,20,1395.605,0.4,7322.74,defector,computer,1.98,1,0,1
131,female,med_vol,7,TRUE,0.65,20,0,1719.19,0.4,7322.74,defector,computer,1.98,1,1,0
131,female,med_vol,8,TRUE,0.65,0,20,1458.7,0.4,7322.74,defector,computer,1.98,1,0,1
131,female,med_vol,9,TRUE,0.65,0,20,1923.585,0.4,7322.74,defector,computer,1.98,1,0,1
131,female,med_vol,10,TRUE,0.65,20,20,1551.925,0.4,7322.74,defector,computer,1.98,1,1,1
131,female,med_vol,11,TRUE,0.65,20,20,2227.755,0.4,2340.645,defector,computer,1.98,1,1,1
131,female,med_vol,12,TRUE,0.65,20,0,1537.08,0.4,2340.645,defector,computer,1.98,1,1,0
131,female,med_vol,13,TRUE,0.65,0,20,1484.765,0.4,2340.645,defector,computer,1.98,1,0,1
131,female,med_vol,14,TRUE,0.65,20,20,1979.34,0.4,2340.645,defector,computer,1.98,1,1,1
131,female,med_vol,15,TRUE,0.65,20,0,1950.81,0.4,2340.645,defector,computer,1.98,1,1,0
131,female,med_vol,16,TRUE,0.65,0,20,3240.82,0.4,2340.645,defector,computer,1.98,1,0,1
131,female,med_vol,17,TRUE,0.65,0,20,1844.98,0.4,2340.645,defector,computer,1.98,1,0,1
131,female,med_vol,18,TRUE,0.65,20,0,1350.37,0.4,2340.645,defector,computer,1.98,1,1,0
131,female,med_vol,19,TRUE,0.65,0,20,1172.065,0.4,2340.645,defector,computer,1.98,1,0,1
131,female,med_vol,20,TRUE,0.65,0,0,2806.34,0.4,2340.645,defector,computer,1.98,1,0,0
131,female,med_vol,21,TRUE,0.35,20,0,1519.24,0.3,3643.59,defector,computer,1.98,1,1,0
131,female,med_vol,22,TRUE,0.35,0,20,1204.1,0.3,3643.59,defector,computer,1.98,1,0,1
131,female,med_vol,23,TRUE,0.35,20,0,1170.145,0.3,3643.59,defector,computer,1.98,1,1,0
131,female,med_vol,24,TRUE,0.35,20,0,1227.015,0.3,3643.59,defector,computer,1.98,1,1,0
131,female,med_vol,25,TRUE,0.35,0,20,1202.965,0.3,3643.59,defector,computer,1.98,1,0,1
131,female,med_vol,26,TRUE,0.35,0,0,1395.99,0.3,3643.59,defector,computer,1.98,1,0,0
131,female,med_vol,27,TRUE,0.35,0,0,1316.44,0.3,3643.59,defector,computer,1.98,1,0,0
131,female,med_vol,28,TRUE,0.35,0,20,1307.205,0.3,3643.59,defector,computer,1.98,1,0,1
131,female,med_vol,29,TRUE,0.35,20,20,1158.43,0.3,3643.59,defector,computer,1.98,1,1,1
131,female,med_vol,30,TRUE,0.35,0,0,3160.405,0.3,3643.59,defector,computer,1.98,1,0,0
131,female,med_vol,31,TRUE,0.35,0,0,1478.23,0.15,4567.22,defector,computer,1.98,1,0,0
131,female,med_vol,32,TRUE,0.35,20,20,1236.965,0.15,4567.22,defector,computer,1.98,1,1,1
131,female,med_vol,33,TRUE,0.35,0,0,1328.1,0.15,4567.22,defector,computer,1.98,1,0,0
131,female,med_vol,34,TRUE,0.35,0,0,1296.325,0.15,4567.22,defector,computer,1.98,1,0,0
131,female,med_vol,35,TRUE,0.35,20,0,1238.565,0.15,4567.22,defector,computer,1.98,1,1,0
131,female,med_vol,36,TRUE,0.35,0,0,1338.095,0.15,4567.22,defector,computer,1.98,1,0,0
131,female,med_vol,37,TRUE,0.35,0,0,1114.245,0.15,4567.22,defector,computer,1.98,1,0,0
